"","ID","Fixed.Calls","Duration","Mobile","International","Broadband","Cluster"
"1686","C505000",232.852675,15472.23904,70.506635,36.5071,1.054077,2
"1687","C507000",84.277645,14385.91664,10.555596,8.178228,0,2
"1688","C511000",206.077649,17733.50673,239.290758,14.793719,0,2
"1689","C512000",229.775982,12798.68456,65.200729,10.519447,9.854387,2
"1690","C515000",180.275582,17910.56213,94.751038,7.872589,0,2
"1691","C516000",220.550444,23426.45034,9.997478,29.236591,0,2
"1692","C520000",168.452734,16370.74365,6.263946,0,336.064045,2
"1693","C521000",244.338665,18059.57583,14.292934,14.370669,17.550018,2
"1694","C522000",422.294903,24485.93034,65.123145,21.175612,0.312928,2
"1695","C523000",184.854763,12822.15211,24.002344,9.33995,12.645824,2
"1696","C528000",427.239389,17403.71094,303.836936,0,1757.063191,2
"1697","C530000",143.900568,12766.28735,23.676225,8.874544,0,2
"1698","C531000",269.374009,19788.13118,7.911567,22.552367,0,2
"1699","C539000",199.435283,15672.21729,68.648946,21.379161,0,2
"1700","C542000",300.226583,17166.65775,4.473047,19.378182,0,2
"1701","C547000",178.768398,19829.10214,108.525024,34.008668,0,2
"1702","C549000",147.736944,23425.46619,41.012246,11.649861,0,2
"1703","C554000",188.950528,12484.8416,170.890691,52.276772,0,2
"1704","C569000",218.079375,16553.22751,15.270498,37.441391,0,2
"1705","C572000",402.777449,18899.22022,21.933375,18.636497,0,2
"1706","C575000",300.683548,12132.15431,30.236133,43.237919,0,2
"1707","C577000",409.261459,24789.75677,697.96162,0,422.458484,2
"1708","C579000",225.53725,16289.44716,12.066549,20.05383,0,2
"1709","C582000",188.186408,14571.08404,9.506564,36.750811,0,2
"1710","C584000",256.193978,24299.8009,18.38885,5.93656,171.041756,2
"1711","C585000",233.49377,16154.54169,394.770574,21.208439,0,2
"1712","C586000",229.635055,13447.50121,24.152597,5.460541,0,2
"1713","C588000",312.1789,24209.50548,32.817636,13.432502,0,2
"1714","C591000",209.481917,18976.144,29.381414,16.112396,0,2
"1715","C593000",165.40112,13086.82534,5.468514,17.218637,0,2
"1716","C596000",301.465548,19364.80743,23.017784,0,0,2
"1717","C603000",194.404913,16283.62313,70.356524,21.748815,2.723917,2
"1718","C604000",332.499045,21314.50101,49.071155,0,0,2
"1719","C606000",352.776721,13692.24571,7.024012,0,2436.114608,2
"1720","C610000",399.304214,26541.41949,115.003916,0,585.390778,2
"1721","C611000",219.246077,13556.27337,3.07594,15.35341,38.364417,2
"1722","C613000",205.84161,21594.11878,38.451792,7.035283,0,2
"1723","C614000",209.393871,21868.44388,95.340617,51.448288,0,2
"1724","C616000",148.180897,13818.11476,75.319717,17.616743,0,2
"1725","C618000",118.148486,17233.38359,36.788861,10.66451,0,2
"1726","C619000",180.714008,12990.18319,0.784206,10.823603,0,2
"1727","C623000",157.417404,16847.83151,58.735233,13.820064,0,2
"1728","C631000",173.087398,16345.95161,219.612155,10.747217,0,2
"1729","C634000",237.243845,13359.03649,39.283708,66.920001,201.373324,2
"1730","C635000",204.155892,18469.62195,58.882311,0,614.988011,2
"1731","C637000",266.383727,15032.53039,4.162398,8.610265,0,2
"1732","C639000",164.572525,19097.44911,10.39212,21.625014,0,2
"1733","C640000",263.795033,26202.57293,11.202814,66.314516,0,2
"1734","C644000",195.155601,13034.67778,4.262911,7.03888,0,2
"1735","C646000",283.399264,20750.58125,76.901576,17.477205,0,2
"1736","C647000",234.85458,14351.80414,33.158763,6.216642,0,2
"1737","C652000",103.909338,15431.1875,3.782074,65.662292,0,2
"1738","C654000",191.344541,27883.98707,5.215204,139.148277,0,2
"1739","C657000",130.606463,12316.06132,105.299404,15.322708,0,2
"1740","C660000",283.065714,23939.43245,9.232756,6.446364,0,2
"1741","C663000",176.534,16645.97125,82.294786,25.566402,6.478834,2
"1742","C668000",118.351478,15908.85365,40.805521,6.085317,0,2
"1743","C670000",101.014474,11817.84395,7.90816,34.145419,0,2
"1744","C671000",235.357714,15550.5593,3.079405,28.231092,0,2
"1745","C672000",147.306844,12296.93098,34.499781,9.855536,0,2
"1746","C676000",217.243966,20516.18996,2.900638,25.916044,0,2
"1747","C677000",241.816382,23307.65975,93.94346,9.311583,80.693573,2
"1748","C680000",346.856898,20797.76434,1.987846,49.551023,0,2
"1749","C686000",262.807053,15683.67112,3.473731,9.951165,106.572068,2
"1750","C692000",212.096632,12005.20695,41.705234,29.875677,0.336915,2
"1751","C705000",160.022888,16201.51163,61.008617,15.281988,0,2
"1752","C706000",246.714045,26407.72909,25.381011,33.284392,0,2
"1753","C710000",239.791586,16916.554,22.172847,22.834083,0,2
"1754","C716000",250.279238,16303.28452,277.718131,159.993503,0,2
"1755","C719000",136.503215,17309.2856,183.850437,0,0,2
"1756","C724000",378.135128,26405.97127,27.522734,34.161675,0,2
"1757","C725000",281.873363,22088.77727,6.469428,46.00714,3.896877,2
"1758","C727000",211.409893,12591.64627,11.319644,15.658627,0,2
"1759","C729000",154.071655,14231.89225,73.449018,10.665708,0,2
"1760","C730000",211.368914,15522.85087,7.889129,5.678818,0,2
"1761","C733000",138.738993,13905.34316,17.306159,17.523551,34.5454,2
"1762","C737000",124.763441,13698.11487,72.65358,0,35.563598,2
"1763","C743000",317.45236,21153.52235,40.340981,38.908755,0,2
"1764","C744000",208.812266,14131.36234,47.429167,0,24.972699,2
"1765","C745000",316.647441,17253.73434,2.918711,19.208167,17.411574,2
"1766","C748000",137.058787,22112.87491,2.981445,15.816948,0,2
"1767","C749000",185.241177,13247.70976,233.574608,39.085439,0,2
"1768","C751000",156.654826,14167.61642,10.526883,5.892687,0,2
"1769","C757000",458.747714,24585.32264,638.585269,149.991428,84.154386,2
"1770","C759000",214.034709,18198.27412,8.427829,82.3383,0,2
"1771","C762000",158.77077,13664.24022,42.433792,10.49647,132.331888,2
"1772","C765000",252.907377,16704.446,11.566387,10.048113,0,2
"1773","C767000",247.514465,19551.03921,111.403182,0,61.965332,2
"1774","C769000",209.270601,12991.22065,2.151235,17.127395,0,2
"1775","C773000",294.141547,25038.84555,25.051708,70.863336,0,2
"1776","C777000",115.45846,13818.56501,349.614347,2.648128,245.700418,2
"1777","C779000",115.90185,11878.5967,63.225218,10.584315,29.348494,2
"1778","C780000",171.102151,14706.61424,461.985499,0,708.953854,2
"1779","C782000",250.246824,21906.15015,118.823656,64.435958,1.136956,2
"1780","C788000",225.081841,11988.25725,4.824668,18.042128,0,2
"1781","C789000",141.99295,13796.15922,61.896533,10.272176,177.750746,2
"1782","C792000",442.701308,27772.38949,318.965571,209.262114,1335.284417,2
"1783","C793000",319.500313,24134.62149,25.128347,122.72246,0,2
"1784","C794000",294.472484,21714.17215,75.989446,20.792961,94.317652,2
"1785","C796000",251.212513,15601.68473,2.581181,9.904972,121.652614,2
"1786","C801000",212.025664,14524.8315,15.519747,20.573908,703.508783,2
"1787","C804000",114.75854,13815.94782,4.589163,24.981227,0,2
"1788","C808000",171.686115,13808.30006,158.081974,56.936098,163.84622,2
"1789","C811000",169.566704,14347.68882,21.072986,15.587175,0,2
"1790","C815000",302.637313,17931.6435,86.186759,19.413776,0,2
"1791","C824000",368.862316,19587.29042,14.765263,30.149202,0,2
"1792","C829000",120.780919,14834.56991,66.249349,0,1027.640592,2
"1793","C832000",319.783341,21062.65809,0,6.740857,29.986369,2
"1794","C833000",246.354399,13864.24836,379.317197,38.808078,0,2
"1795","C836000",162.589204,17355.92001,3.393639,51.386631,0,2
"1796","C841000",265.835814,26284.5734,6.668075,31.018979,0,2
"1797","C843000",145.547483,14305.0099,75.615705,0,33.8858,2
"1798","C845000",102.913748,17835.83543,43.385951,7.61838,0,2
"1799","C846000",256.365281,19795.53768,1.067985,8.900672,0,2
"1800","C849000",366.474027,26404.88927,92.154507,30.984451,0.352253,2
"1801","C851000",312.896074,27412.53497,23.121188,13.976402,0,2
"1802","C854000",321.637271,12791.76892,348.965646,151.478559,0,2
"1803","C858000",177.008272,13753.1873,45.510694,8.261091,0,2
"1804","C860000",283.506653,25835.54988,149.123285,0,75.084106,2
"1805","C865000",254.140023,24974.67313,36.744784,81.609643,0,2
"1806","C868000",197.358956,14957.40536,192.984717,66.307287,1.938184,2
"1807","C875000",219.385502,15729.86522,10.937969,11.663706,0,2
"1808","C879000",137.235128,14184.30325,28.45302,26.738058,0.0527,2
"1809","C881000",196.784398,13686.0463,2.159962,15.07792,117.650043,2
"1810","C884000",161.748876,12916.827,28.271024,27.155753,0,2
"1811","C885000",180.801075,18923.96043,51.842058,7.107616,72.284203,2
"1812","C889000",324.541825,18193.26835,17.432652,10.476765,0,2
"1813","C892000",132.038085,15428.8955,6.044099,27.969646,0,2
"1814","C896000",255.684389,20186.47203,214.83418,98.058304,0,2
"1815","C900000",251.089425,20331.6978,284.897529,49.378906,112.208139,2
"1816","C903000",364.167091,18133.99601,12.670659,33.325959,0,2
"1817","C905000",142.879611,19756.90712,108.973377,0,151.01227,2
"1818","C906000",130.070064,12613.01707,195.687559,10.214661,0,2
"1819","C913000",193.954991,12339.1126,42.113445,9.399315,0,2
"1820","C916000",196.828886,12674.6118,1.932807,9.779075,70.622975,2
"1821","C921000",162.278487,13272.75905,5.291413,8.782303,0,2
"1822","C922000",246.556024,15332.14013,86.846932,9.930383,160.684079,2
"1823","C924000",207.364639,14540.27733,9.116239,38.005467,33.183229,2
"1824","C927000",193.174801,19992.87445,183.771168,8.859424,24.118745,2
"1825","C928000",207.466964,15902.28269,141.941309,19.767554,0.873368,2
"1826","C933000",112.599378,12471.80477,23.817089,18.34553,0,2
"1827","C936000",275.688315,17264.16552,32.815224,36.291249,2.245591,2
"1828","C937000",259.157283,12608.78855,9.978806,5.567083,1.651123,2
"1829","C939000",138.906089,12479.04221,234.613552,0,342.864234,2
"1830","C942000",192.93953,16749.3839,7.09925,70.370086,0,2
"1831","C943000",189.575506,20054.55921,26.580631,8.111781,0,2
"1832","C951000",215.20688,21604.80667,196.712956,10.409501,0,2
"1833","C954000",313.175958,16647.90429,181.192503,33.949286,0,2
"1834","C956000",221.274465,12074.58701,40.099184,7.849611,37.227911,2
"1835","C957000",162.227458,16859.89417,0.49789,6.957739,0,2
"1836","C959000",251.168609,24923.49462,15.076989,10.773265,0,2
"1837","C961000",206.625052,15466.7828,61.034591,19.101948,265.812213,2
"1838","C964000",262.146078,16233.93153,10.831754,9.734386,78.059958,2
"1839","C965000",257.23904,24777.86778,30.749072,15.472088,0,2
"1840","C973000",196.335944,12459.04213,8.567516,6.97337,0,2
"1841","C974000",355.554149,26933.15342,1.440369,6.306682,36.176708,2
"1842","C976000",248.893607,21066.43777,197.06749,0,897.349526,2
"1843","C980000",333.919313,12927.33251,139.679365,0,907.120411,2
"1844","C986000",170.102228,17155.42302,1.54527,17.120301,0,2
"1845","C988000",179.693001,14142.27462,28.235058,9.882766,0,2
"1846","C989000",171.152123,12659.92632,32.566713,17.329623,0,2
"1847","C990000",448.452328,25669.19885,110.154684,80.350794,0,2
"1848","C994000",292.578607,27443.17089,233.754365,67.337511,44.992761,2
"1849","C997000",153.382523,17505.76484,18.491076,6.583973,0,2
"1850","C128600",337.872583,96195.93007,95.869624,0,0,3
"1851","C129500",757.77552,83107.89408,171.829882,447.693165,0,3
"1852","C138200",526.696623,198954.0113,281.427448,0,68.758946,3
"1853","C158200",519.086439,84853.08496,104.854851,0,265.761488,3
"1854","C159500",715.329262,89158.59018,28.670456,80.546341,45.401288,3
"1855","C185100",799.612621,97948.53848,7.881597,123.023109,188.165029,3
"1856","C185300",590.38571,101031.3387,407.610422,0,199.417802,3
"1857","C455000",1116.269404,125687.4415,40.603471,37.159833,0,3
"1858","C518000",1119.94288,94767.2338,119.830867,35.521727,0,3
"1859","C571000",648.056883,171457.0263,10.326097,0,8569.481148,3
"1860","C693000",765.714183,194720.6824,615.313813,0,0,3
"1861","C100300",510.094627,50479.55118,500.780837,34.524157,298.869899,4
"1862","C100400",401.632573,46200.6746,30.025406,13.371935,69.115224,4
"1863","C101300",327.215002,29428.21675,16.130836,6.306357,176.21937,4
"1864","C102800",396.033715,60718.98542,98.141673,12.969227,61.418905,4
"1865","C103300",316.488798,34132.81137,2.095228,9.46586,0,4
"1866","C103400",204.951471,43248.49256,80.013685,0,1630.805506,4
"1867","C105700",362.293311,31338.64831,38.575587,19.434907,42.33668,4
"1868","C106300",310.912785,32189.36303,304.560135,0.92574,415.603392,4
"1869","C106500",410.176829,35025.91523,18.705141,5.567875,0,4
"1870","C107400",273.737207,29414.86502,967.973814,25.883071,45.53426,4
"1871","C108300",254.871183,49027.88065,13.589041,12.064906,60.753258,4
"1872","C108400",499.914643,31945.21265,0.166067,18.851248,1.771979,4
"1873","C108800",415.466602,43989.44583,99.226829,44.575023,0,4
"1874","C110600",520.320749,64191.71211,25.595876,50.56882,591.850106,4
"1875","C111500",254.760321,60253.01071,358.125703,13.618165,0,4
"1876","C113300",311.612552,33957.16545,0.6214,5.531962,4.136995,4
"1877","C113500",684.216513,63321.8891,193.415596,42.496187,0,4
"1878","C113700",588.07667,31470.9508,354.793963,152.045804,55.434312,4
"1879","C114300",270.408766,39559.09565,48.545429,7.702937,0,4
"1880","C114400",333.162933,29259.69458,11.83505,11.678416,0,4
"1881","C116100",529.163461,50807.99187,214.717264,21.283671,0,4
"1882","C116300",277.218004,32126.16035,18.902462,0,2767.305612,4
"1883","C118400",493.027199,31043.83795,2.856958,0,23.647393,4
"1884","C119800",230.519804,30310.35001,254.076813,0,16.474999,4
"1885","C120600",344.048884,44965.96558,59.188154,13.763376,40.582911,4
"1886","C122300",452.359303,30762.34854,38.5924,11.993381,0,4
"1887","C124200",512.088559,31896.22141,84.834779,26.407953,340.927644,4
"1888","C125300",217.761633,33059.44618,1.636596,7.460929,0,4
"1889","C125600",287.677781,37005.42452,43.512467,32.038787,104.484942,4
"1890","C125900",457.259814,34905.3886,2.774914,31.25329,0,4
"1891","C132400",449.200625,39570.3943,6.962241,10.904029,18.974808,4
"1892","C133200",319.173458,32642.15569,11.690119,34.496014,0,4
"1893","C134300",245.236733,28492.1382,2.621082,11.630689,1.077775,4
"1894","C135700",512.184649,33353.26483,5.240973,57.412865,0.647588,4
"1895","C137200",218.383327,33664.5508,5.903323,0,4.947756,4
"1896","C139000",898.544491,70353.16116,258.879952,51.225016,3117.900209,4
"1897","C139200",428.522274,76358.82629,28.47548,16.378063,10567.63956,4
"1898","C141700",375.430245,42747.03516,247.395328,0,533.173715,4
"1899","C142200",451.581602,38567.27131,27.07695,29.404232,0,4
"1900","C143300",832.536069,56536.61244,30.968092,56.303495,0,4
"1901","C143800",508.062526,41764.95303,67.140758,4.652445,218.236444,4
"1902","C146800",350.100741,41140.36217,433.847426,63.463126,1405.293151,4
"1903","C149400",688.820451,62811.25488,16.056403,11.839696,0.602344,4
"1904","C151200",286.022321,53754.43403,366.226861,1.512101,61.880011,4
"1905","C152900",504.093412,45198.1525,204.287903,0,0,4
"1906","C155800",540.904376,32235.06668,475.065392,277.129031,19.090583,4
"1907","C156500",329.487338,30341.43481,181.217443,0,3564.291636,4
"1908","C156900",226.807889,32483.28708,19.526047,10.051357,674.188318,4
"1909","C157100",465.523695,36419.15678,44.221012,3.192253,0.387222,4
"1910","C159700",238.909435,36218.75654,62.76357,15.551486,0,4
"1911","C160200",362.394942,34550.91637,55.147317,129.996141,0,4
"1912","C162300",443.322891,29930.05857,24.44506,8.195804,0.020566,4
"1913","C164000",316.03094,29503.57135,20.293123,0,0,4
"1914","C171600",454.386187,35233.91794,153.628355,0,0,4
"1915","C171800",286.833574,30148.74386,65.612931,22.533433,0,4
"1916","C175100",310.729171,29926.27198,418.971384,0,653.515247,4
"1917","C175800",517.140234,34457.06308,34.673331,20.568979,0,4
"1918","C175900",309.026557,33350.49736,82.264821,71.098889,0,4
"1919","C176500",289.776378,32418.98353,734.100055,33.041521,0,4
"1920","C177500",272.23857,50183.205,42.576817,0,66.221622,4
"1921","C178800",439.490354,28609.80449,63.761029,33.927418,0,4
"1922","C179200",498.155917,34665.97891,138.717514,0,134.05761,4
"1923","C180400",329.749272,50954.21981,221.706595,5.707317,0,4
"1924","C183400",406.259051,34426.52933,13.279329,0,2530.606,4
"1925","C186800",531.396579,33143.00512,23.322789,8.336175,107.725587,4
"1926","C187000",370.798457,41138.24146,156.855622,0,251.525409,4
"1927","C187300",307.044591,35692.4055,9.999366,6.704352,10.854154,4
"1928","C189500",502.636914,36453.1063,359.396507,0,331.807948,4
"1929","C190200",303.142114,34437.59903,84.310425,0,7.546015,4
"1930","C190500",304.97548,32011.4093,8.163502,21.437462,0,4
"1931","C192000",550.130204,77869.28415,411.421398,0,247.742177,4
"1932","C192400",461.715208,37086.56572,9.912279,30.170165,0,4
"1933","C194600",523.360204,44537.15261,5.161096,11.770762,157.83819,4
"1934","C195300",733.240723,31467.91804,116.251702,9.164297,4.648249,4
"1935","C196100",379.096381,46503.85475,5.307698,21.093392,0,4
"1936","C200400",494.169946,38350.06582,121.61049,11.741501,0,4
"1937","C200500",330.196791,52100.28755,82.787261,0,330.893949,4
"1938","C201500",283.789462,32459.05573,59.643928,14.26924,0.039859,4
"1939","C207000",508.353655,30565.76028,149.554172,41.124043,11.516672,4
"1940","C207300",272.224799,29382.1273,124.697226,16.538373,270.973358,4
"1941","C210300",402.093816,34205.74567,97.901916,35.450873,333.828959,4
"1942","C212300",391.662774,37210.83973,5.770504,15.26925,0,4
"1943","C212700",617.144297,35713.57942,349.191839,0,1153.381861,4
"1944","C213800",317.314269,29785.23227,70.291837,32.207908,1827.373277,4
"1945","C215000",293.702439,30561.81205,95.456,14.969812,0,4
"1946","C215500",363.904565,29689.30744,43.520757,9.411762,0,4
"1947","C218500",469.010835,28530.84026,22.533973,0,1117.625499,4
"1948","C219800",143.50101,37187.1729,42.520243,0,3497.274003,4
"1949","C220000",264.527315,57598.17864,192.692469,0,2324.431982,4
"1950","C222100",725.322838,39405.44073,60.692582,41.940269,0,4
"1951","C222200",241.535996,30506.60315,548.868945,0,0,4
"1952","C223900",534.682926,35459.28681,554.075054,466.075622,0,4
"1953","C224500",281.599758,46553.83938,256.425537,28.138799,0,4
"1954","C225200",824.323825,39550.19423,24.025347,12.259074,80.890163,4
"1955","C225700",669.180066,60469.98558,248.029639,0,0,4
"1956","C225800",304.533472,32836.94887,124.236045,0,916.178205,4
"1957","C226500",310.899182,32791.21445,31.014006,0,163.95951,4
"1958","C228300",168.667981,37262.20216,2.050973,10.102729,0,4
"1959","C240000",300.186799,29853.30361,1.652288,56.019313,0,4
"1960","C248000",276.793226,41219.34655,20.851351,7.502951,3941.636622,4
"1961","C260000",250.664907,33650.56097,247.500867,8.491901,0,4
"1962","C266000",601.261743,42961.79293,136.228253,0,261.644644,4
"1963","C286000",359.150007,36328.46686,127.172363,18.115442,91.05393,4
"1964","C287000",203.044421,38527.35778,69.275354,24.79694,101.003939,4
"1965","C299000",379.021638,36726.00881,3.106264,14.436948,0,4
"1966","C302000",660.025686,57858.12953,8.469828,136.078402,24.05985,4
"1967","C311000",697.453289,50955.88376,80.084186,39.799771,174.20215,4
"1968","C315000",333.73889,56360.07154,0.910669,5.219536,0,4
"1969","C319000",432.631621,37488.95544,0.816877,39.393065,0,4
"1970","C326000",367.122575,30776.57496,2.611619,8.077451,0,4
"1971","C328000",266.841832,29520.82495,2.293548,34.556206,0,4
"1972","C329000",458.340441,40176.76247,138.765885,109.010306,0,4
"1973","C340000",316.403729,34671.21923,6.952691,221.285972,0,4
"1974","C346000",323.279247,32691.14823,16.039009,94.408221,0,4
"1975","C350000",410.166194,29114.47982,2.232043,15.163641,84.242287,4
"1976","C352000",456.77105,41304.39403,192.073449,40.571895,42.091801,4
"1977","C353000",373.040319,35017.10474,33.392692,16.874809,0,4
"1978","C359000",211.085632,29188.28744,71.843268,0,187.274894,4
"1979","C360000",198.883688,32238.15415,377.372557,3.221793,0,4
"1980","C367000",273.224933,29465.26287,320.710378,0,0,4
"1981","C374000",315.2018,46076.08978,51.507188,15.636848,0,4
"1982","C391000",585.415925,49153.86022,5.366457,60.631202,0,4
"1983","C395000",333.925854,33359.71497,28.811326,14.850281,0,4
"1984","C397000",604.709594,72355.02253,29.288493,18.715474,0,4
"1985","C399000",288.179416,28954.85459,525.447734,24.04943,6.025877,4
"1986","C401000",353.029364,37480.89909,29.599381,205.672447,0,4
"1987","C413000",310.525147,34214.48001,53.692098,15.790701,0,4
"1988","C417000",588.877453,71016.73401,44.307679,0,422.737459,4
"1989","C438000",266.815119,30616.18787,20.830913,7.784622,0,4
"1990","C463000",298.289891,28440.77616,426.576181,0,1324.135988,4
"1991","C488000",361.943097,39233.36341,208.487785,43.839085,0,4
"1992","C489000",161.316332,44951.05275,2.605196,0,1597.064575,4
"1993","C494000",514.005294,32573.53678,13.969154,43.273466,0,4
"1994","C500000",327.089505,30475.19517,41.059694,196.070559,2.194689,4
"1995","C501000",416.325125,32726.49154,13.62514,65.803067,342.74944,4
"1996","C503000",306.949003,37727.1678,1.698903,22.959803,0,4
"1997","C504000",381.325268,39986.21067,7.62463,7.452851,0,4
"1998","C532000",408.745852,31931.20299,34.310011,12.213509,60.094286,4
"1999","C535000",357.087013,36460.09622,118.168217,64.903484,0,4
"2000","C541000",585.454498,29182.67216,1.855401,6.041485,0,4
"2001","C543000",270.127156,53642.49,207.393509,10.714324,351.137387,4
"2002","C553000",405.156348,28468.10396,51.309383,19.579336,0.55344,4
"2003","C562000",477.697958,55073.95075,40.791737,0,0.642326,4
"2004","C567000",225.381394,28724.21886,36.104485,7.292144,25.166826,4
"2005","C574000",628.69253,49846.84603,11.372687,7.997357,0,4
"2006","C581000",117.375047,30841.86757,21.227231,6.196059,0,4
"2007","C583000",283.797737,33845.93584,20.338819,0,112.369631,4
"2008","C597000",444.067243,34378.67982,10.259375,147.532955,0,4
"2009","C598000",275.306572,29818.41881,509.562609,102.337054,1056.962571,4
"2010","C608000",240.880768,34741.7458,3.572083,13.946198,144.048958,4
"2011","C621000",376.26037,43008.34438,263.965517,27.939691,1659.554465,4
"2012","C622000",304.666066,28585.25587,10.069606,27.705442,0,4
"2013","C625000",447.605038,37240.32417,151.680455,15.83028,0,4
"2014","C630000",515.064942,42017.16512,143.793043,94.167488,104.139881,4
"2015","C636000",299.09077,61868.44574,80.57594,59.454869,0,4
"2016","C651000",494.453147,54893.97094,3.915999,33.57381,62.0767,4
"2017","C655000",393.386123,30342.12555,1.850993,10.443319,0,4
"2018","C664000",441.359881,37601.17608,2.089068,7.501749,0,4
"2019","C673000",475.99342,44268.05317,36.539185,0,109.716107,4
"2020","C674000",604.248541,54733.71813,7.879856,123.375603,154.383387,4
"2021","C681000",269.168654,29510.88952,9.079358,11.939603,0,4
"2022","C683000",612.569582,56128.22016,1.805277,7.358499,23.709439,4
"2023","C684000",333.481594,39080.80106,31.19715,138.563094,0,4
"2024","C685000",312.82326,36626.15156,36.629279,9.477394,0,4
"2025","C697000",707.960707,33489.29978,593.725057,54.074453,0,4
"2026","C699000",692.359194,60098.32957,289.387091,113.974102,0,4
"2027","C704000",241.446107,28576.23753,68.467064,48.420296,0,4
"2028","C711000",368.855888,39417.26772,28.942989,69.719314,0,4
"2029","C740000",334.211907,33263.97711,0.801896,15.13221,0,4
"2030","C753000",460.731,36394.39444,33.996674,12.36937,1.065386,4
"2031","C756000",865.998362,63569.61568,134.045249,65.065179,0,4
"2032","C784000",326.368048,28841.3506,2.768693,13.125686,0,4
"2033","C795000",507.372389,37146.34918,273.025997,360.592422,0,4
"2034","C797000",393.561861,41202.8425,11.393047,21.327012,0,4
"2035","C802000",442.780153,54295.7939,1.153467,8.529689,0,4
"2036","C813000",341.716317,28886.14907,10.573258,10.853296,46.902225,4
"2037","C817000",401.469735,44475.75098,8.030229,41.94577,0,4
"2038","C826000",381.883127,30001.91257,10.899154,18.606544,0,4
"2039","C844000",497.681133,44141.51067,0.306982,6.88643,0,4
"2040","C856000",297.578678,36251.99065,40.838403,0,1.90569,4
"2041","C871000",297.856679,35898.15612,170.177425,20.286856,0,4
"2042","C877000",306.191303,35243.55356,194.103219,61.238055,3.781484,4
"2043","C882000",58.493228,35087.08302,301.373682,0,0,4
"2044","C883000",243.153927,33537.12037,23.112136,6.883135,0,4
"2045","C899000",741.078026,69860.7418,8.794801,237.253585,0,4
"2046","C902000",423.519704,31840.28017,177.766408,11.560452,41.012184,4
"2047","C908000",235.354485,35307.92365,117.572481,73.680454,0,4
"2048","C918000",426.42309,35819.59764,221.139988,48.39007,0,4
"2049","C923000",251.341583,29608.52952,7.6444,115.653037,0,4
"2050","C926000",268.869205,33992.08344,30.719004,7.374829,337.17164,4
"2051","C940000",303.709253,31574.19332,9.936716,61.056521,0,4
"2052","C947000",478.595668,59823.00773,0.151183,11.879453,241.356096,4
"2053","C949000",325.620804,30528.19217,6.804753,29.277544,0,4
"2054","C950000",636.689643,34697.09904,278.993264,28.555805,237.701064,4
"2055","C953000",373.633288,30734.08891,18.114668,10.297347,28.766328,4
"2056","C984000",298.889486,34391.87168,152.477047,0,2693.25574,4
"2057","C998000",310.689047,36938.81681,83.87848,67.677106,0,4
